,User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
25045,47465.0,female,26,E,Non_Verified,bicurious,Submisive,Nobody,0,before_47_days,8.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25046,47467.0,male,"36,9",L,Non_Verified,Heterosexual,Dominant,Women,0,before_28_days,8.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25047,47468.0,female,38,A,Non_Verified,Heterosexual,Submisive,Nobody,38,before_3_days,8.3.2017,49,0:0,0.0,0.0,2.0,,unknown_risk
25048,4747.0,male,"21,2",A,Non_Verified,bisexual,Submisive,Nobody,15,before_455_days,28.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25049,47470.0,male,"25,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_30_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25050,47471.0,male,"26,3",B,Non_Verified,Heterosexual,Dominant,Women,0,before_11_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25051,47472.0,male,"40,2",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_36_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25052,47474.0,male,"18,6",H,Non_Verified,Homosexual,Dominant,Nobody,0,before_3_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25053,47475.0,male,"28,6",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_4_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25054,47476.0,male,"42,4",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_38_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25055,47480.0,male,"39,5",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_32_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25056,47481.0,female,"22,3",A,Non_Verified,Heterosexual,Dominant,,0,before_5_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25057,47482.0,male,21,H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_45_days,9.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25058,47485.0,male,"23,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_13_days,10.3.2017,0,0:18,0.0,0.0,0.0,,unknown_risk
25059,47489.0,male,"46,5",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,10.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25060,4749.0,male,"31,5",S,Non_Verified,Heterosexual,Switch,Nobody,0,before_1886_days,29.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25061,47492.0,male,"29,5",G,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_1_days,10.3.2017,1,0:0,0.0,0.0,0.0,,unknown_risk
25062,47493.0,male,"25,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_50_days,10.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25063,47495.0,male,"34,2",O,Non_Verified,bicurious,Switch,Women,0,before_11_days,10.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25064,47496.0,male,"23,2",N,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,10.3.2017,0,2:12,0.0,0.0,0.0,,unknown_risk
25065,47498.0,female,"37,3",L,Non_Verified,bisexual,Dominant,Nobody,0,before_48_days,10.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25066,475.0,male,31,G,Non_Verified,Heterosexual,Dominant,Women,15,before_35_days,28.1.2010,1,0:0,0.0,0.0,0.0,"38735,28229,23969,21399",unknown_risk
25067,47500.0,female,"25,2",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_47_days,10.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25068,47501.0,male,"24,8",H,Non_Verified,Heterosexual,Switch,Women,0,before_47_days,10.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25069,47502.0,male,"22,7",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_50_days,10.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25070,47508.0,male,"31,4",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_49_days,11.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25071,47509.0,male,41,B,Non_Verified,Heterosexual,Dominant,Women,15,before_49_days,11.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25072,4751.0,male,"53,5",S,Non_Verified,bisexual,Switch,Nobody,0,before_1541_days,29.2.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
25073,47510.0,male,"31,7",M,Non_Verified,bisexual,Dominant,Nobody,5,before_49_days,11.3.2017,0,0:0,0.0,0.0,1.0,,unknown_risk
25074,47511.0,male,"34,1",A,Non_Verified,bicurious,Submisive,Nobody,5,before_49_days,11.3.2017,0,0:0,0.0,0.0,1.0,,unknown_risk
25075,47512.0,male,"22,6",C,Non_Verified,Heterosexual,Dominant,Women,5,before_1_days,11.3.2017,0,0:29,0.0,0.0,1.0,,unknown_risk
25076,47515.0,female,"21,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1_days,11.3.2017,0,0:0,0.0,0.0,0.0,46546,unknown_risk
25077,47517.0,female,"22,3",A,Non_Verified,bicurious,Submisive,Nobody,2,before_34_days,11.3.2017,2,0:0,0.0,0.0,0.0,,unknown_risk
25078,47518.0,male,"48,5",L,Non_Verified,Heterosexual,Dominant,Women,8,before_1_days,11.3.2017,4,0:29,0.0,0.0,1.0,34961,unknown_risk
25079,4752.0,male,"38,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1886_days,29.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25080,47521.0,male,"38,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,11.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25081,47523.0,male,"50,4",H,Non_Verified,bisexual,Submisive,Nobody,0,before_27_days,11.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25082,47524.0,female,"23,8",A,Non_Verified,bisexual,Submisive,Nobody,0,before_3_days,12.3.2017,0,0:0,0.0,0.0,0.0,33828,unknown_risk
25083,47529.0,male,"27,3",B,Non_Verified,Heterosexual,Dominant,Nobody,15,before_46_days,12.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25084,4753.0,male,"44,2",O,Non_Verified,bisexual,Submisive,Nobody,30,before_960_days,29.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25085,47530.0,male,"28,3",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_48_days,12.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25086,47531.0,male,"42,5",K,Verified,bicurious,Dominant,Nobody,150,before_46_days,12.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25087,47532.0,male,"29,4",C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_48_days,12.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25088,47534.0,male,"32,2",B,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_3_days,12.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25089,47535.0,male,"37,3",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_17_days,12.3.2017,0,0:8,0.0,0.0,0.0,,unknown_risk
25090,47536.0,male,"41,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_45_days,12.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25091,47537.0,male,"36,2",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,12.3.2017,0,0:1,0.0,0.0,1.0,,unknown_risk
25092,47538.0,female,"35,1",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_6_days,12.3.2017,0,0:0,0.0,0.0,3.0,,unknown_risk
25093,4754.0,male,"37,8",M,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1856_days,29.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25094,47540.0,female,"31,6",A,Non_Verified,Heterosexual,Submisive,Men,0,before_13_days,12.3.2017,0,2:33,0.0,0.0,0.0,,unknown_risk
25095,47541.0,male,"42,9",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_48_days,12.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25096,47544.0,male,"66,6",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_47_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25097,47546.0,male,"33,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_47_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25098,47547.0,female,"29,9",A,Non_Verified,Heterosexual,Submisive,Men,0,before_1_days,13.3.2017,0,0:0,0.0,0.0,0.0,3698,unknown_risk
25099,47548.0,male,"60,4",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_20_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25100,4755.0,male,"27,3",G,Non_Verified,Heterosexual,Dominant,Women,0,before_356_days,29.2.2012,0,0:1,0.0,0.0,0.0,,unknown_risk
25101,47550.0,male,"44,3",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_47_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25102,47551.0,male,"36,9",E,Non_Verified,Heterosexual,Dominant,Women,0,before_45_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25103,47553.0,male,"34,8",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_1_days,13.3.2017,0,30:45,0.0,0.0,0.0,,unknown_risk
25104,47554.0,male,"37,7",A,Non_Verified,bicurious,Dominant,Nobody,0,before_40_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25105,47555.0,male,"59,9",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_47_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25106,47557.0,male,37,G,Non_Verified,Heterosexual,Switch,Men_and_Women,0,before_1_days,13.3.2017,0,0:23,0.0,0.0,0.0,,unknown_risk
25107,4756.0,male,"59,7",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_1884_days,29.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25108,47561.0,male,49,H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_39_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25109,47562.0,female,"18,3",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_47_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25110,47563.0,male,"36,4",H,Non_Verified,Heterosexual,Submisive,Women,0,before_1_days,13.3.2017,0,0:5,1.0,0.0,0.0,,unknown_risk
25111,47564.0,male,"30,2",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_28_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25112,47565.0,male,"47,7",A,Non_Verified,Heterosexual,Dominant,Women,0,before_8_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25113,47566.0,male,"44,7",B,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_9_days,13.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25114,47567.0,male,"40,9",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,13.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25115,47568.0,male,"26,7",H,Non_Verified,Heterosexual,Dominant,Nobody,-10,before_21_days,13.3.2017,0,0:0,0.0,0.0,1.0,,unknown_risk
25116,4757.0,male,"42,4",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1886_days,29.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25117,47570.0,male,"22,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_45_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25118,47575.0,male,"44,7",M,Non_Verified,bicurious,Switch,Nobody,0,before_46_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25119,47576.0,female,"34,4",B,Non_Verified,Homosexual,Submisive,Nobody,0,before_31_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25120,47579.0,female,"30,4",A,Non_Verified,bisexual,Dominant,Nobody,0,before_46_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25121,4758.0,male,"41,7",B,Non_Verified,bisexual,Submisive,Nobody,0,before_980_days,29.2.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25122,47581.0,male,"29,3",A,Non_Verified,bisexual,Submisive,Nobody,0,before_46_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25123,47582.0,male,"35,7",A,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,14.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25124,47584.0,male,"22,1",B,Non_Verified,Heterosexual,Dominant,,0,before_29_days,14.3.2017,1,0:0,0.0,0.0,0.0,,unknown_risk
25125,47585.0,male,22,L,Non_Verified,Heterosexual,Switch,Nobody,0,before_42_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25126,47586.0,male,"34,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_41_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25127,47589.0,female,"37,4",H,Non_Verified,bisexual,Switch,Nobody,0,before_46_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25128,4759.0,male,"26,6",G,Non_Verified,Heterosexual,Dominant,Women,15,before_862_days,1.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25129,47590.0,male,"28,7",C,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1_days,14.3.2017,0,6:30,0.0,0.0,0.0,39502,unknown_risk
25130,47591.0,female,"42,7",M,Non_Verified,bicurious,Submisive,Nobody,0,before_46_days,14.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25131,47593.0,male,29,A,Non_Verified,bisexual,Submisive,Men,0,before_3_days,14.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25132,47595.0,male,"33,9",A,Non_Verified,Heterosexual,Dominant,Women,5,before_1_days,15.3.2017,5,0:0,1.0,0.0,0.0,,unknown_risk
25133,47599.0,male,"33,2",L,Non_Verified,bisexual,Submisive,Nobody,0,before_45_days,15.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25134,4760.0,male,"33,7",C,Non_Verified,bisexual,Dominant,Nobody,0,before_277_days,1.3.2012,0,0:0,2.0,0.0,0.0,,unknown_risk
25135,47600.0,male,"29,4",F,Non_Verified,Heterosexual,Submisive,Nobody,0,before_45_days,15.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25136,47607.0,female,"24,9",A,Non_Verified,bicurious,Submisive,Nobody,0,before_45_days,15.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25137,4761.0,male,41,H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1885_days,1.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25138,47610.0,female,"21,8",H,Non_Verified,bicurious,Submisive,Men,15,before_1_days,15.3.2017,0,0:0,0.0,0.0,0.0,"24074,33957,48125",unknown_risk
25139,47611.0,male,"31,6",N,Non_Verified,Heterosexual,Submisive,Women,0,before_6_days,15.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25140,47612.0,female,24,A,Non_Verified,bisexual,Submisive,Nobody,0,before_32_days,15.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25141,47613.0,female,"25,5",A,Non_Verified,Heterosexual,Submisive,Men,0,before_4_days,15.3.2017,0,0:17,0.0,0.0,0.0,,unknown_risk
25142,47617.0,male,"53,1",O,Non_Verified,Heterosexual,Switch,Nobody,0,before_44_days,16.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25143,47618.0,male,"23,4",B,Non_Verified,bicurious,Submisive,Women,0,before_6_days,16.3.2017,0,0:52,0.0,0.0,0.0,,unknown_risk
25144,47619.0,male,33,A,Non_Verified,Heterosexual,Switch,Women,0,before_1_days,16.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25145,4762.0,male,"32,9",O,Non_Verified,Heterosexual,Dominant,Women,0,before_46_days,1.3.2012,0,0:1,0.0,0.0,0.0,,unknown_risk
25146,47621.0,male,"44,5",B,Non_Verified,bisexual,Dominant,Nobody_but_maybe,0,before_1_days,16.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25147,47622.0,male,"34,5",O,Non_Verified,Heterosexual,Dominant,Nobody,0,before_44_days,16.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25148,47627.0,female,"18,4",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_5_days,16.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25149,47629.0,female,"29,5",A,Non_Verified,Heterosexual,Submisive,Men,0,before_38_days,16.3.2017,0,0:0,0.0,0.0,0.0,44625,unknown_risk
25150,4763.0,male,"38,4",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1621_days,2.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25151,47631.0,female,"25,4",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_44_days,16.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25152,47633.0,female,"42,6",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_3_days,16.3.2017,0,0:18,0.0,0.0,0.0,,unknown_risk
25153,47635.0,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_38_days,16.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25154,47639.0,female,"29,1",M,Non_Verified,bicurious,Submisive,Nobody,0,before_7_days,17.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25155,4764.0,male,"39,1",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1881_days,2.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25156,47645.0,female,"20,4",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_3_days,17.3.2017,0,21:59,0.0,0.0,0.0,"41786,46745,3014,33828,23514",unknown_risk
25157,47646.0,female,"26,7",A,Non_Verified,Heterosexual,Switch,Men,5,before_3_days,17.3.2017,0,7:25,0.0,0.0,1.0,46447,unknown_risk
25158,47647.0,male,"37,7",F,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,17.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25159,47649.0,male,35,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_29_days,17.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25160,4765.0,male,"29,4",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1884_days,2.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25161,47652.0,male,"34,8",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_33_days,17.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25162,47654.0,male,"41,5",D,Non_Verified,Heterosexual,Switch,Women,0,before_1_days,17.3.2017,0,0:50,1.0,0.0,0.0,,unknown_risk
25163,47655.0,female,44,L,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_5_days,17.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25164,47657.0,male,"41,6",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_42_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25165,47659.0,female,"41,3",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_32_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25166,4766.0,male,"39,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1884_days,2.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25167,47660.0,male,"53,4",G,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,18.3.2017,1,0:0,1.0,0.0,0.0,,unknown_risk
25168,47662.0,male,"36,6",L,Non_Verified,bicurious,Submisive,Nobody,0,before_42_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25169,47663.0,male,"42,1",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_42_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25170,47665.0,male,"21,1",E,Non_Verified,bicurious,Submisive,Nobody_but_maybe,7,before_4_days,18.3.2017,2,0:0,0.0,0.0,1.0,,unknown_risk
25171,47666.0,male,"36,6",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_42_days,18.3.2017,1,0:6,0.0,0.0,0.0,,unknown_risk
25172,47668.0,male,"35,1",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_5_days,18.3.2017,0,2:33,0.0,0.0,0.0,,unknown_risk
25173,47669.0,female,"18,6",J,Non_Verified,bisexual,Dominant,Men_and_Women,0,before_1_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25174,47670.0,male,39,O,Non_Verified,Heterosexual,Dominant,Nobody,0,before_6_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25175,47672.0,female,22,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_42_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25176,47673.0,male,"29,2",K,Non_Verified,bicurious,Dominant,Nobody,0,before_39_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25177,47674.0,female,"32,8",A,Verified,Heterosexual,Submisive,Nobody,165,before_3_days,18.3.2017,0,43:16,0.0,0.0,0.0,,unknown_risk
25178,47676.0,male,"41,3",J,Non_Verified,Heterosexual,Submisive,Women,15,before_4_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25179,47677.0,male,"18,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_41_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25180,47678.0,female,"21,6",K,Non_Verified,bicurious,Submisive,Nobody,0,before_41_days,18.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25181,47679.0,female,"26,4",A,Non_Verified,Heterosexual,Submisive,Men,0,before_3_days,19.3.2017,0,0:7,0.0,0.0,0.0,,unknown_risk
25182,4768.0,male,"31,2",A,Non_Verified,Heterosexual,Dominant,Women,20,before_1_days,2.3.2012,1,0:0,1.0,0.0,1.0,26333,unknown_risk
25183,47681.0,male,"42,8",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25184,47682.0,male,"45,4",F,Non_Verified,bicurious,Dominant,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25185,47683.0,male,"46,1",L,Non_Verified,bicurious,Switch,Women,15,before_1_days,19.3.2017,0,3:6,0.0,0.0,0.0,,unknown_risk
25186,47684.0,female,"25,1",A,Non_Verified,Heterosexual,Submisive,Men,15,before_7_days,19.3.2017,0,0:0,0.0,0.0,0.0,46447,unknown_risk
25187,47686.0,male,"37,6",C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25188,47688.0,male,31,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_22_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25189,47689.0,male,"34,4",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_15_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25190,4769.0,male,"51,1",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1396_days,2.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25191,47690.0,male,"44,3",N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_10_days,19.3.2017,0,0:34,0.0,0.0,0.0,,unknown_risk
25192,47691.0,male,"38,1",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_13_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25193,47694.0,male,"31,8",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25194,47695.0,female,"40,4",C,Non_Verified,bisexual,Dominant,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25195,47696.0,male,"46,2",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25196,47697.0,female,19,K,Non_Verified,bisexual,Switch,Nobody,0,before_11_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25197,47698.0,male,"47,1",J,Non_Verified,Heterosexual,Dominant,Women,0,before_6_days,19.3.2017,0,0:22,0.0,0.0,0.0,,unknown_risk
25198,47699.0,male,"38,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25199,4770.0,male,40,H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1882_days,2.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25200,47700.0,male,"42,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_41_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25201,47701.0,male,45,B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_11_days,19.3.2017,0,0:37,0.0,0.0,0.0,,unknown_risk
25202,47702.0,male,"43,2",N,Non_Verified,bicurious,Switch,,0,before_1_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25203,47704.0,male,"30,2",A,Non_Verified,Heterosexual,Dominant,Women,30,before_4_days,19.3.2017,0,0:0,0.0,0.0,3.0,,unknown_risk
25204,47705.0,male,"39,1",O,Non_Verified,bisexual,Switch,Nobody,15,before_7_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25205,47707.0,female,"23,5",A,Non_Verified,Heterosexual,Submisive,Men,0,before_39_days,19.3.2017,0,0:17,0.0,0.0,0.0,,unknown_risk
25206,47708.0,male,"19,1",B,Non_Verified,bisexual,Submisive,Men_and_Women,1,before_4_days,19.3.2017,1,0:0,0.0,0.0,0.0,21912,unknown_risk
25207,47709.0,male,40,D,Non_Verified,Heterosexual,Submisive,Women,10,before_21_days,19.3.2017,0,0:0,1.0,0.0,2.0,,unknown_risk
25208,4771.0,male,"26,6",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1883_days,3.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25209,47710.0,male,"22,9",A,Non_Verified,bicurious,Dominant,Men_and_Women,0,before_22_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25210,47711.0,female,"25,1",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_40_days,19.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25211,47712.0,male,"52,6",O,Non_Verified,bisexual,Dominant,Women,-50,before_38_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25212,47714.0,male,"40,9",L,Non_Verified,bicurious,Submisive,Nobody,0,before_40_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25213,47716.0,female,"28,2",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_28_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25214,4772.0,male,"32,9",A,Non_Verified,bisexual,Switch,Nobody,0,before_1875_days,3.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25215,47720.0,female,27,B,Non_Verified,bisexual,Submisive,Nobody,0,before_35_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
